,comment_id,anonymous,graduating_year,job_title,tagline,created_at,program,overall_score,overall,curriculum,job_support,school
206,282353,False,2021,Full Stack Developer,"The most challenging, intensive and rewarding 9 weeks yet",10/13/2021,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
207,282201,True,2020,,Its not worth,10/7/2021,,1.0,1.0,1.0,1.0,ironhack
208,281922,False,2021,,Exigeant mais enrichissant,9/30/2021,Data Analytics Part-Time,4.7,5.0,5.0,4.0,ironhack
209,281886,False,2021,full stack developer,A big head start if you want to transition into web development,9/29/2021,Web Development Bootcamp,4.0,4.0,4.0,4.0,ironhack
210,281844,True,2021,UXUI Designer,Fully convinced - absolutely recommendable!,9/28/2021,UX/UI Design Part-Time,4.7,5.0,5.0,4.0,ironhack
211,281717,False,2021,,Amazing !,9/24/2021,Web Development Part-Time,3.0,5.0,3.0,1.0,ironhack
212,281650,False,2021,Frontend Developer,Trust the process.,9/22/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
213,281479,False,2021,Product designer,Excellent,9/16/2021,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
214,281477,False,2021,ux ui designer,Ironhack experience,9/16/2021,UX/UI Design Bootcamp,3.7,3.0,4.0,4.0,ironhack
215,281393,True,2021,,Great course to begin with great support,9/13/2021,,4.3,4.0,4.0,5.0,ironhack
216,281385,False,2021,,Personal opinion about Ironhack Data Analytics Remote Bootcamp,9/12/2021,Data Analytics Bootcamp,1.0,1.0,1.0,1.0,ironhack
217,281240,False,2021,web dev fullstack,Work makes you grow,9/8/2021,Web Development Part-Time,4.0,4.0,4.0,4.0,ironhack
218,281224,False,2021,,So happy about it,9/7/2021,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
219,281189,False,2021,,"What a challenging, but rewarding experience!",9/6/2021,Web Development Bootcamp,4.0,4.0,4.0,4.0,ironhack
220,280300,False,2021,,A challenge that helps you grow,8/13/2021,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
221,280229,False,2021,,What I needed to get on the right path!,8/12/2021,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
222,279982,False,2021,,Immersive and to-the-point information. Shifted my life with a sense of accomplishment.,8/4/2021,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
223,279899,False,2021,Junior Data Analyst,Life-changing experience,8/2/2021,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
224,279865,True,2021,Data Analyst,Good learning and professional growth.,7/31/2021,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
225,279854,True,2021,Web Developer,It was one of the best experience of my life!,7/30/2021,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
226,278953,True,2021,,"Challenging, Rewarding",6/30/2021,UX/UI Design Bootcamp,4.7,4.0,5.0,5.0,ironhack
227,278942,False,2021,Junior Web Dev,Ironhack's Web Dev Bootcamp was far outshone my expectations !,6/30/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
228,278904,False,2021,UX UI Designer,Intense but educative!,6/29/2021,UX/UI Design Bootcamp,4.3,5.0,4.0,4.0,ironhack
229,278899,False,2021,UX/UI designer,Life changing experience,6/29/2021,UX/UI Design Bootcamp,4.7,4.0,5.0,5.0,ironhack
230,278885,True,2021,,An amazing experience !,6/29/2021,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
231,278869,False,2021,,Difficult but rewarding,6/28/2021,,4.7,5.0,4.0,5.0,ironhack
232,278853,False,2021,Web Developer,Be ready to get significant skills in 2 months,6/28/2021,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
233,278783,False,2021,Web developer,Ironhack web development April 2021,6/25/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
234,278728,False,2021,,Intense but worth it!,6/24/2021,Web Development Bootcamp,4.7,4.0,5.0,5.0,ironhack
235,278665,False,2021,Web developer,Web dev MERN stack / full stack,6/22/2021,Web Development Bootcamp,4.3,5.0,5.0,3.0,ironhack
236,278645,False,2021,Growth engineer/marketer,Really satisfied of my experience doing Ironhack web dev bootcamp,6/21/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
237,278641,False,2021,Web developer,Amazing ! Ready to take on the job market in only 2 months,6/21/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
238,276568,False,2018,Senior Associate,Improper billing,4/30/2021,Web Development Part-Time,1.0,1.0,1.0,1.0,ironhack
239,276147,False,2021,UX UI Designer,Riche et pragmatique,4/20/2021,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
240,275972,True,2021,,Amazing experience,4/17/2021,UX/UI Design Bootcamp,4.0,5.0,4.0,3.0,ironhack
241,275872,False,2021,Product Designer,Intense but good experience,4/15/2021,UX/UI Design Bootcamp,4.0,4.0,4.0,4.0,ironhack
242,275855,False,2021,UX UI Designer,Very nice experience !,4/14/2021,UX/UI Design Bootcamp,4.3,5.0,4.0,4.0,ironhack
243,275823,False,2021,Data Analytics,Amazing experience in Ironhack Paris,4/14/2021,,5.0,5.0,5.0,5.0,ironhack
244,275824,False,2021,Data Analytics,Amazing experience in Ironhack Paris,4/14/2021,,5.0,5.0,5.0,5.0,ironhack
245,275818,False,2021,Web developer,Intense but amazing,4/14/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
246,275770,False,2021,Web Developer,One of the greatest experiences of my life,4/12/2021,Web Development Bootcamp,4.3,5.0,4.0,4.0,ironhack
247,275756,False,2021,,A great experience,4/12/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
248,275755,False,2020,Software Engineer,Worth the time and effort!,4/12/2021,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
249,275751,False,2021,,Worth the effort!,4/12/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
250,275743,False,2021,UX UI Designer,A Life changing experience,4/12/2021,,5.0,5.0,5.0,5.0,ironhack
251,275734,False,2021,Ux ui designer,Rich,4/11/2021,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
252,275705,False,2021,ux/ui product designer,one of a kind!!,4/10/2021,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
253,275673,False,2021,,Fantastic experience. Perfect for a career switch to a junior web developer.,4/9/2021,,4.7,5.0,5.0,4.0,ironhack
254,275672,False,2021,Fullstack web developer,Intense,4/9/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
255,275625,False,2021,Full stack developer,"Intense, great and best way of learning that give my developer career a jump-start!",4/8/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
256,275311,False,2021,UX/UI Designer,Ironhack Review,3/30/2021,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
257,275285,False,2021,Development Operations Engineer,The best decision of my life despite having 10+ years of prior programming experience. Career services rock!,3/30/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
258,274957,False,2021,Web Dev,Great learning experience!!,3/20/2021,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
259,274038,False,2020,UX Designer,IronHack Miami is the BEST!,2/24/2021,UX/UI Design Part-Time,4.7,4.0,5.0,5.0,ironhack
260,273719,False,2020,Full-Stack Web Developer,Ironhack Part Time Web Development,2/15/2021,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
261,272680,False,2021,UX/UI Designer,Just MAGICAL!,1/22/2021,,5.0,5.0,5.0,5.0,ironhack
262,272383,True,2020,Student,Check out the statistics before applying,1/18/2021,UX/UI Design Bootcamp,2.3,2.0,3.0,2.0,ironhack
263,272083,True,2020,Head of Sales / Fullstack developer,Valuable investment !,1/9/2021,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
264,271958,False,2020,Power BI Junior Consultant,The Best Experience in My Life,1/5/2021,,5.0,5.0,5.0,5.0,ironhack
265,271792,False,2020,,Highly recommendable!,12/28/2020,,5.0,5.0,5.0,5.0,ironhack
266,271459,False,2020,UX/UI Design,100% Reccomend,12/16/2020,UX/UI Design Part-Time,4.7,5.0,4.0,5.0,ironhack
267,271405,False,2020,,Immersive and Engaging: Challenge yourself and be surprised!,12/15/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
268,271389,True,2020,,Awesome time spent learning in the Ironhack web dev bootcamp in Lisbon,12/14/2020,Web Development Bootcamp,4.3,5.0,4.0,4.0,ironhack
269,271264,False,2020,Full Stack Web Developer,Ironhack: 100 % recommended!,12/10/2020,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
270,271197,False,2020,,Worth the time and effort!,12/8/2020,Web Development Part-Time,4.3,5.0,4.0,4.0,ironhack
271,270846,True,2020,unemployed,Disappointed,11/25/2020,Web Development Bootcamp,2.7,3.0,4.0,1.0,ironhack
272,270766,False,2020,frontend developer,"""An amazing experience !""",11/23/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
273,270471,False,2020,Product Designer,Exceeded my expectations and beyond!,11/16/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
274,270296,True,2020,,Very intense and high reward bootcamp,11/13/2020,Web Development Bootcamp,4.7,5.0,4.0,5.0,ironhack
275,270295,False,2020,Product Designer,"Great bootcamp, amazing humans.",11/13/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
276,270282,False,2020,,Highly Recommended Bootcamp!,11/12/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
277,270277,True,2020,,the perfect bootcamp to learn with efficiency how to learn by yourself,11/12/2020,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
278,270275,False,2020,,The stepping-stone to a UX design career,11/12/2020,,4.7,5.0,4.0,5.0,ironhack
279,270258,True,2020,,Go if you get a scholarship,11/12/2020,,4.0,4.0,4.0,4.0,ironhack
280,270253,False,2020,,Very demanding but also exciting program to learn and implement UX/UI design principles into concrete projects,11/12/2020,UX/UI Design Bootcamp,4.7,5.0,5.0,4.0,ironhack
281,270252,False,2020,,An excellent Bootcamp!,11/12/2020,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
282,270246,False,2020,UX designer,a competent and friendly team. Perfect organisation even remotely,11/12/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
283,270206,False,2020,Data Analyst,an intense experience,11/11/2020,Data Analytics Bootcamp,4.0,4.0,4.0,4.0,ironhack
284,270185,False,2020,,"Intense, epic, joyful experience",11/10/2020,Web Development Bootcamp,4.3,4.0,5.0,4.0,ironhack
285,270147,True,2020,Web Developer junior,An amazing experience,11/9/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
286,270138,False,2020,,My Experience at Ironhack - Web Development,11/9/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
287,269986,False,2020,,"Intense, challenging and exciting!",11/3/2020,,4.3,5.0,4.0,4.0,ironhack
288,269979,True,2020,,Python-centered bootcamp,11/3/2020,Data Analytics Bootcamp,3.3,4.0,3.0,3.0,ironhack
289,269959,False,2020,,One of the most valuable learning experiences of my life,11/2/2020,Data Analytics Bootcamp,3.7,4.0,4.0,3.0,ironhack
290,269956,False,2020,,An intensive bootcamp for a career change,11/2/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
291,269955,False,2020,web dev,It was a PERFECT experience. I highly recommend IronHack !!,11/2/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
292,269952,False,2020,web developper,Challenging and great web-dev bootcamp,11/2/2020,Web Development Bootcamp,4.3,5.0,4.0,4.0,ironhack
293,269512,True,2019,Full stack developer,"Great qualified teachers but unorganized, not transparent and poor alumni support.",10/20/2020,,2.7,3.0,4.0,1.0,ironhack
294,269343,False,2020,Unemployed,"UX UI Iron Hack Sao Paulo, be careful before you sign up. Excellent curriculum, but poor customer service.",10/13/2020,UX/UI Design Bootcamp,3.3,2.0,5.0,3.0,ironhack
295,269201,False,2020,UI Designer,UX/UI Design Part-Time | Miami,10/7/2020,UX/UI Design Part-Time,5.0,5.0,5.0,5.0,ironhack
296,269141,False,2020,Data Analyst,"Great bootcamp, great team, great learning",10/6/2020,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
297,269133,False,2020,Product Designer,Une superbe expérience,10/6/2020,,5.0,5.0,5.0,5.0,ironhack
298,269115,False,2020,Product Designer,"Intensive as promised, supportive teachers and staffs members, good content.",10/5/2020,,4.3,5.0,5.0,3.0,ironhack
299,269104,False,2020,,A unique and enriching experience!,10/5/2020,Web Development Bootcamp,4.3,5.0,4.0,4.0,ironhack
300,269103,False,2020,,Intensive but definitely worth it,10/5/2020,Web Development Bootcamp,5.0,5.0,5.0,,ironhack
301,269102,False,2020,UX UI Designer,A very complete and Interesting Experience even in the lockdown!,10/5/2020,UX/UI Design Bootcamp,4.7,5.0,4.0,5.0,ironhack
302,269045,False,2020,,"Amazing experience, highly recommended !",10/2/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
303,269020,False,2020,CoFounder of Botcave SAS,Awesome Bootcamp,10/1/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
304,269010,False,2020,UX designer,"Great experience, you learn a lot in those 10 weeks!",10/1/2020,UX/UI Design Bootcamp,4.7,5.0,5.0,4.0,ironhack
305,268969,True,2020,,Quick dive into data,9/30/2020,Data Analytics Bootcamp,3.7,4.0,4.0,3.0,ironhack
306,268800,True,2019,Data  analyst,Not much better than taking an udemy course,9/25/2020,Data Analytics Bootcamp,2.3,2.0,1.0,4.0,ironhack
307,268746,True,2020,,Great bootcamp to kick-off your technical ramp-up,9/24/2020,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
308,268442,False,2020,Full Stack Web Developer,A challenge that constantly pushes you forward,9/14/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
309,268440,False,2020,Fullstack Web Developer,Intense and life-changing!,9/14/2020,,5.0,5.0,5.0,5.0,ironhack
310,268236,False,2020,Learning and Development Specialist,Ironhack overpromises your career expectancies,9/4/2020,UX/UI Design Part-Time,1.7,1.0,3.0,1.0,ironhack
311,268202,False,2020,Fullstack Web Developer,"Immersive, challenging and fast-paced, you won't regret.",9/3/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
312,268193,False,2020,Ux/Ui Designer,Invest in real education in short time.,9/2/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
313,268172,False,2020,Junior Front End Developer,Fast paced and immersive course. You eat and breath code.,9/1/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
314,268130,False,2020,Full Stack Developer,Empowering!,8/31/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
315,268094,False,2020,Web Developer,Life Changing! (Lisbon Campus),8/30/2020,Web Development Bootcamp,4.3,4.0,5.0,4.0,ironhack
316,268049,False,2020,,Wonderful experience,8/29/2020,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
317,267977,False,2020,Junior Software Developer,Best decision I have ever taken,8/28/2020,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
318,267895,True,2020,,Not professional and far from what I expected,8/26/2020,,1.3,1.0,2.0,1.0,ironhack
319,267864,False,2020,React Developer,FullStack Developer,8/25/2020,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
320,267742,False,2020,Web developer,It was tough it wasn't easy but was it worth it? Absolutely.,8/23/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
321,267640,True,2020,Product Designer,"Intensive as promised, supportive teachers and staffs members, good content.",8/20/2020,,4.3,5.0,5.0,3.0,ironhack
322,267597,False,2020,UX-UI designer,Overwall really good experience,8/19/2020,UX/UI Design Bootcamp,3.7,4.0,4.0,3.0,ironhack
323,267588,False,2020,Full Stack Web Developer,"Put in the effort, and Ironhack will match you step for step.",8/19/2020,Web Development Bootcamp,4.7,5.0,4.0,5.0,ironhack
324,267583,True,2020,,Just An Honest Review,8/18/2020,Web Development Bootcamp,4.0,4.0,4.0,4.0,ironhack
325,267579,False,2020,,Great Learning Experience,8/18/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
326,267563,False,2020,,Best Experience Ever,8/18/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
327,267560,False,2020,,Best Bootcamp,8/17/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
328,267531,False,2020,,Amazing,8/16/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
329,267527,True,2020,,Intense and complete bootcamp,8/16/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
330,267517,False,2020,,Most Incredible Experience!,8/15/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
331,267514,True,2020,,It was a good experience,8/15/2020,UX/UI Design Bootcamp,4.0,4.0,4.0,,ironhack
332,267500,False,2020,,Extremely satisfied with my experience,8/14/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
333,267375,False,2020,,I definitely recommend Ironhack !,8/11/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
334,267263,True,2020,Web developer,"Una experiencia increíble,  muy intensa y donde se aprende muchísimo.",8/7/2020,,4.7,5.0,5.0,4.0,ironhack
335,267141,False,2020,Full stack web developer,Amazing experience,8/3/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
336,266915,True,2020,,"Excellent choice, great conditions, great staff and curriculum",7/29/2020,Web Development Part-Time,4.7,5.0,5.0,4.0,ironhack
337,266891,False,2020,"Software Developer Jr., Data Analyst Jr., Structural engineering PhD.",It was challenging and great!!!!!,7/28/2020,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
338,266881,True,2020,Graphic Designer,Amazing and intense experience!,7/28/2020,Web Development Part-Time,5.0,5.0,5.0,5.0,ironhack
339,266677,False,2020,,Ironhack will knock your socks off!,7/22/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
340,266459,False,2020,Ux/Ui Designer,An online bootcamp super well organized.,7/16/2020,,4.7,5.0,5.0,4.0,ironhack
341,266455,False,2020,UX/UI Designer,Life Changing Programme,7/16/2020,,4.7,5.0,5.0,4.0,ironhack
342,266454,False,2020,UX/UI Designer,A great learning experience,7/16/2020,,4.7,5.0,5.0,4.0,ironhack
343,266425,False,2020,Full Stack Developer,The question should be why aren’t you going to go to Ironhack.,7/15/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
344,266341,True,2020,UX/UI Designer,An intensive  project based experience,7/13/2020,UX/UI Design Bootcamp,5.0,5.0,5.0,5.0,ironhack
345,266294,False,2020,Software Engineer,Excelent Data Analytics Bootcamp,7/10/2020,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
346,266282,True,2020,Software Engineer,Excellent BootCamp,7/9/2020,,5.0,5.0,5.0,5.0,ironhack
347,266276,False,2020,UX-designer,Kickstarted my programming skills,7/9/2020,Web Development Bootcamp,5.0,5.0,5.0,5.0,ironhack
348,266264,False,2020,Front-End Developer,Amazing choice if you're willing to deep dive into Web Development!,7/9/2020,Web Development Bootcamp,4.7,5.0,5.0,4.0,ironhack
349,266263,False,2020,Insights Project Manager,Great organisation and adaptability of the class during the Covid crisis - support from teacher and team,7/9/2020,Data Analytics Bootcamp,4.7,5.0,5.0,4.0,ironhack
350,266037,True,2020,,Great experience as expected :),7/3/2020,Data Analytics Bootcamp,5.0,5.0,5.0,5.0,ironhack
351,266009,False,2020,Designer,A very complete bootcamp !,7/2/2020,UX/UI Design Bootcamp,4.7,5.0,5.0,4.0,ironhack
352,265960,False,2020,full stack web developer/teacher,"Hugely rewarding experience that gave me a job as a developer, a load of new friends, a better way of thinking and very warm welcome to a new city",7/1/2020,Web Development Bootcamp,4.7,5.0,4.0,5.0,ironhack
